"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353",542,542,542,542,542,542,542,542,542,542
"1354",2132,2132,2132,2132,2132,2132,2132,2132,2132,2132
"1355",755,755,755,755,755,755,755,755,755,755
"1356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358",2751,2751,2751,2751,2751,2751,2751,2751,2751,2751
"1359",693,693,693,693,693,693,693,693,693,693
"1360",1131,1131,1131,1131,1131,1131,1131,1131,1131,1131
"1361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1363",3134,3134,3134,3134,3134,3134,3134,3134,3134,3134
"1364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1367",2121,2121,2121,2121,2121,2121,2121,2121,2121,2121
"1368",2037,2037,524,2264,2037,2264,1615,524,524,2037
"1369",1615,2264,2264,1615,2264,2037,2037,2037,2037,1615
"1370",524,524,2037,524,524,524,524,1615,1615,2264
"1371",2264,1615,1615,2037,1615,1615,2264,2264,2264,524
"1372",344,344,344,344,344,344,344,344,344,344
"1373",1545,1545,1545,1545,1545,1545,1545,1545,1545,1545
"1374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1376",500,500,500,500,500,500,500,500,500,500
"1377",2454,2454,2454,2454,2454,2454,2454,2454,2454,2454
"1378",1314,1314,1314,1314,1314,1314,1314,1314,1314,1314
"1379",234,234,234,2954,234,234,234,234,2954,234
"1380",2954,2954,2954,234,2954,2954,2954,2954,234,2954
"1381",1453,1453,1453,1453,1453,1453,1453,1453,1453,1453
"1382",2442,2442,2442,2442,2442,2442,2442,2442,2442,2442
"1383",629,629,629,629,629,629,629,629,629,629
"1384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1387",1209,1209,1209,1209,1209,1209,1209,1209,1209,1209
"1388",2907,2907,1840,2907,825,2907,2907,2907,2907,825
"1389",825,825,2907,825,2907,1840,825,825,1840,2907
"1390",1840,1840,825,1840,1840,825,1840,1840,825,1840
"1391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1402",1042,1042,253,1486,253,253,625,1411,253,625
"1403",1411,625,1486,1411,1042,625,1411,625,1411,1486
"1404",1486,253,1411,625,1411,1042,253,1042,1042,253
"1405",253,1411,625,253,625,1486,1486,1486,1486,1042
"1406",625,1486,1042,1042,1486,1411,1042,253,625,1411
"1407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412",2370,1573,3046,83,1415,1970,536,3132,1573,83
"1413",1573,83,2547,2985,2547,782,782,1415,3046,3046
"1414",3046,2370,1970,536,2173,83,649,2985,1415,2547
"1415",2547,3046,536,782,1282,2173,2173,1573,649,649
"1416",782,2985,2370,791,782,2547,791,782,1518,782
"1417",2985,2547,1415,1415,649,3046,2985,3046,536,536
"1418",649,649,2173,2173,2370,1518,1970,791,2173,2173
"1419",83,782,782,1970,1518,2985,83,1282,1282,1518
"1420",536,1415,1282,3132,2985,536,2547,1970,791,2985
"1421",791,791,2985,2370,3132,1573,1518,2173,2547,3132
"1422",3132,536,1518,2547,1970,3132,1573,2547,83,791
"1423",2173,2173,83,649,791,1282,3132,536,3132,1970
"1424",1282,1282,3132,1573,3046,1415,1282,83,2985,1282
"1425",1518,1518,649,3046,1573,2370,1415,2370,782,1573
"1426",1970,1970,791,1518,536,791,2370,1518,1970,1415
"1427",1415,3132,1573,1282,83,649,3046,649,2370,2370
"1428",495,2151,495,1782,1782,2151,1782,1782,1782,2151
"1429",2151,1782,2151,2151,495,1782,2151,495,495,1782
"1430",1782,495,1782,495,2151,495,495,2151,2151,495
"1431",1359,1487,1487,676,2160,2160,2160,1487,1880,1487
"1432",1487,1059,1359,1767,1880,1767,676,1059,2160,1767
"1433",2497,676,1059,1880,2497,1487,454,2160,2497,454
"1434",1880,2497,2497,2497,1059,2497,1487,454,1059,1880
"1435",1767,2160,1880,454,1359,676,1059,1359,676,676
"1436",676,454,454,1059,1767,1059,1767,2497,1359,1359
"1437",1059,1359,676,1487,454,1880,1359,1880,1487,1059
"1438",2160,1880,2160,1359,676,454,1880,676,1767,2497
"1439",454,1767,1767,2160,1487,1359,2497,1767,454,2160
"1440",2198,3171,2638,2638,250,2710,1240,1240,2710,896
"1441",2007,896,250,1240,201,201,896,2710,1240,703
"1442",2638,2710,3171,3171,2638,843,2638,2638,2638,2710
"1443",201,250,2710,843,2198,3171,3171,201,703,3171
"1444",1240,2198,201,896,2007,250,703,3171,3171,2638
"1445",2710,2638,2198,2007,1240,896,201,703,843,201
"1446",250,703,703,2710,3171,2638,250,896,201,2198
"1447",703,843,1240,201,2710,2007,2007,2007,2007,1240
"1448",3171,2007,896,250,843,1240,843,2198,896,250
"1449",843,201,843,703,703,703,2710,843,2198,843
"1450",896,1240,2007,2198,896,2198,2198,250,250,2007
"1451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1453",1786,1786,1786,1786,241,1786,1786,1786,1786,1786
"1454",241,241,241,241,1786,241,241,241,241,241
"1455",331,331,331,331,331,331,331,331,331,331
"1456",1989,3064,3064,2333,3155,3192,3064,3155,2333,2333
"1457",2333,3155,3155,1989,2333,3155,1989,1989,3064,3155
"1458",3155,3192,2333,3155,3064,1989,3192,3192,3155,3064
"1459",3064,1989,3192,3064,3192,2333,3155,2333,1989,1989
"1460",3192,2333,1989,3192,1989,3064,2333,3064,3192,3192
"1461",2114,2114,2114,2114,2114,2114,2114,2114,2114,2114
"1462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1466",68,1333,518,518,518,518,1333,518,266,266
"1467",2263,68,2263,1333,1333,1333,518,68,68,68
"1468",518,2263,68,266,2263,266,68,2263,2263,2263
"1469",1333,518,266,68,68,2263,2263,1333,518,518
"1470",266,266,1333,2263,266,68,266,266,1333,1333
"1471",443,146,443,146,443,146,1499,1499,1499,146
"1472",1499,1499,1499,1499,146,1499,443,146,443,1499
"1473",146,443,146,443,1499,443,146,443,146,443
"1474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1476",2707,2707,2707,2707,2707,2707,2707,2707,2707,2707
"1477",2632,2632,2184,2632,2632,2184,2184,2184,2184,2184
"1478",2184,2184,2632,2184,2184,2632,2632,2632,2632,2632
"1479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482",2811,2811,2811,2811,2811,2811,2811,2811,2811,2811
"1483",2603,2603,2603,2603,2603,2603,2603,2603,2603,2603
"1484",1182,1182,1182,1182,1182,1182,1182,1182,1182,1182
"1485",2321,3188,1826,1826,1826,2757,2736,2086,2757,1826
"1486",1826,2736,1732,2086,1732,3188,1732,2321,1732,2086
"1487",2736,2757,2321,2757,2086,2321,2321,2757,3188,2757
"1488",3188,1826,3188,1732,3188,1826,2183,1826,2086,3188
"1489",2757,2183,2736,3188,2321,2183,2757,2183,2736,2321
"1490",2086,2086,2757,2183,2183,2086,2086,2736,2183,2183
"1491",1732,1732,2086,2321,2736,1732,3188,1732,1826,2736
"1492",2183,2321,2183,2736,2757,2736,1826,3188,2321,1732
"1493",371,433,2300,433,2508,2428,2428,433,371,433
"1494",2300,2428,2508,371,433,2508,2508,371,2428,2300
"1495",2428,371,371,2428,371,371,371,2300,2508,371
"1496",2508,2508,2428,2300,2300,433,2300,2508,2300,2428
"1497",433,2300,433,2508,2428,2300,433,2428,433,2508
"1498",2033,2033,2475,2346,2033,946,946,2033,2346,3014
"1499",3014,2527,1476,2745,3014,2991,2346,946,2991,2033
"1500",2527,3014,2346,2955,2346,2475,2527,2991,2955,2955
"1501",2745,2475,2955,3014,2475,2955,2955,2745,946,2346
"1502",2475,2346,2033,2527,2955,2033,3014,2475,2475,1476
"1503",1476,1476,3014,2033,2527,1476,2991,3014,1476,2745
"1504",2346,946,2527,2991,2745,2346,2033,2346,2527,2475
"1505",2955,2991,946,2475,946,3014,2745,1476,2745,2527
"1506",2991,2955,2745,1476,1476,2745,1476,2955,3014,2991
"1507",946,2745,2991,946,2991,2527,2475,2527,2033,946
"1508",1245,1191,3095,1232,86,3095,3095,3095,1191,86
"1509",86,1245,2786,3095,683,1191,1191,2786,1245,1191
"1510",1191,683,683,1191,3095,1245,683,86,3095,1245
"1511",3095,2786,1245,2786,1245,683,1245,683,86,3095
"1512",683,1232,86,86,1232,2786,2786,1232,683,1232
"1513",2786,86,1232,1245,1191,1232,1232,1245,1232,683
"1514",1232,3095,1191,683,2786,86,86,1191,2786,2786
"1515",1593,1593,1593,1593,1593,1593,1593,1593,1593,1593
"1516",924,924,924,924,924,924,924,924,924,924
"1517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519",832,832,832,832,832,832,832,832,832,832
"1520",136,136,136,136,136,136,136,136,136,136
"1521",1324,1324,1324,1324,1324,1324,1324,1324,1324,1324
"1522",1206,1206,1206,1206,1206,1206,1206,1206,1206,1206
"1523",2917,2917,2917,2917,2917,2917,2917,2917,2917,2917
"1524",1833,1833,1833,1833,1833,1833,1833,1833,1833,1833
"1525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1527",161,161,161,161,161,161,161,161,161,161
"1528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530",2866,1326,2866,2866,1326,2866,2866,2866,1326,2866
"1531",1326,2866,1326,1326,2866,1326,1326,1326,2866,1326
"1532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536",441,441,441,441,441,441,441,441,441,441
"1537",644,644,644,644,644,644,644,644,644,644
"1538",628,628,628,628,628,628,628,628,628,628
"1539",475,475,475,475,475,475,475,475,475,475
"1540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1544",419,419,419,419,419,419,419,419,419,419
"1545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547",2767,2767,2767,2767,2767,2767,2767,2767,2767,2767
"1548",2017,2017,3049,2017,2017,2017,3049,3049,2017,2017
"1549",3049,3049,2017,3049,3049,3049,2017,2017,3049,3049
"1550",1475,1475,1475,1475,1475,1475,1475,1475,1475,1475
"1551",2505,2505,2505,2505,2505,2505,2505,2505,2505,2505
"1552",121,121,121,121,121,121,121,121,121,121
"1553",2234,2234,2234,2234,2234,2234,2234,2234,2234,2234
"1554",2502,2502,2502,2502,2502,2502,2502,2502,2502,2502
"1555",613,613,613,613,613,613,613,613,613,613
"1556",1740,1740,1740,1740,1740,1740,1740,1740,1740,1740
"1557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1560",1541,1541,1541,1541,1541,1541,1541,1541,1541,1541
"1561",1788,1788,1788,1788,1788,1788,1788,1788,1788,1788
"1562",2965,2965,2965,2965,2965,2965,2965,2965,2965,2965
"1563",1285,1285,1285,1285,1285,1285,1285,1285,1285,1285
"1564",3138,3138,3138,3138,3138,3138,3138,3138,3138,3138
"1565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567",1707,1707,1707,1707,1707,1707,1707,1707,1707,1707
"1568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1570",637,637,637,637,637,637,637,637,637,637
"1571",2469,2469,2469,2469,2469,2469,2469,2469,2469,2469
"1572",1343,1343,1343,1343,1343,1343,1343,1343,1343,1343
"1573",406,406,406,406,406,406,406,406,406,406
"1574",2713,2713,2713,2713,2713,2713,2713,2713,2713,2713
"1575",1531,1531,1531,1531,1531,1531,1531,1531,1531,1531
"1576",2818,2818,2818,2818,2818,2818,2818,2818,2818,2818
"1577",922,922,922,922,922,922,922,922,922,922
"1578",2854,2854,2854,2854,2854,2854,2854,2854,2854,2854
"1579",490,490,490,490,490,490,490,490,490,490
"1580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582",1686,1686,1686,1686,1686,1686,1686,1686,1686,1686
"1583",455,455,455,455,455,455,455,455,455,455
"1584",2657,2657,2657,2657,2657,2657,2657,2657,2657,2657
"1585",2216,2216,2216,2216,2216,2216,2216,2216,2216,2216
"1586",2416,2416,2416,2416,2416,2416,2416,2416,2416,2416
"1587",1923,1923,1923,1923,1923,1923,1923,1923,1923,1923
"1588",1502,1502,1502,1502,1502,1502,1502,1502,1502,1502
"1589",3033,3033,3033,3033,3033,3033,3033,3033,3033,3033
"1590",869,869,869,869,869,869,869,869,869,869
"1591",907,907,907,907,907,907,907,907,907,907
"1592",1982,1982,1982,1982,1982,1982,1982,1982,1982,1982
"1593",2741,2741,2741,2741,2741,2741,2741,2741,2741,2741
"1594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1599",1801,1801,1801,1801,1801,1801,1801,1801,1801,1801
"1600",283,283,283,283,283,283,283,283,283,283
"1601",2189,2189,2189,2189,2189,2189,2189,2189,2189,2189
"1602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1604",1099,1099,1099,1099,1099,1099,1099,1099,1099,1099
"1605",315,315,315,315,315,315,315,315,315,315
"1606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610",2357,2357,2357,2357,2357,2357,2357,2357,2357,2357
"1611",2212,2212,2212,2212,2212,2212,2212,2212,2212,2212
"1612",2341,2341,2341,2341,2341,2341,2341,2341,2341,2341
"1613",1607,1607,1607,1607,1607,1607,1607,1607,1607,1607
"1614",1926,1926,1926,1926,1926,1926,1926,1926,1926,1926
"1615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617",169,169,169,169,169,169,169,169,169,169
"1618",3114,3114,3114,3114,3114,3114,3114,3114,3114,3114
"1619",2325,2325,2325,2325,2325,2325,2325,2325,2325,2325
"1620",1222,2510,1222,1222,2510,1222,1222,2510,1222,2510
"1621",2510,1222,2510,2510,1222,2510,2510,1222,2510,1222
"1622",202,202,202,202,202,202,202,202,202,202
"1623",3127,3127,3127,3127,3127,3127,3127,3127,3127,3127
"1624",2394,2394,3077,2394,2022,3077,2394,3077,2022,2394
"1625",2022,2022,2394,2022,3077,2022,3077,2394,3077,3077
"1626",3077,3077,2022,3077,2394,2394,2022,2022,2394,2022
"1627",750,750,750,750,750,750,750,750,750,750
"1628",1327,1327,1327,1327,1327,1327,1327,1327,1327,1327
"1629",1855,1855,1855,1855,1855,1855,1855,1855,1855,1855
"1630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632",1061,1061,1061,1061,1061,1061,1061,1061,1061,1061
"1633",2788,2788,2788,2788,2788,2788,2788,2788,2788,2788
"1634",2395,2395,2395,2395,2395,2395,2395,2395,2395,2395
"1635",219,219,219,219,219,219,219,219,219,219
"1636",2922,2922,2922,2922,2922,2922,2922,2922,2922,2922
"1637",2920,2920,2920,2920,2920,2920,2920,2920,2920,2920
"1638",2697,2697,2697,2697,2697,2697,2697,2697,2697,2697
"1639",20,20,20,20,20,20,20,20,20,20
"1640",657,657,657,657,657,657,657,657,657,657
"1641",379,379,379,30,379,30,30,30,30,30
"1642",30,30,30,379,30,379,379,379,379,379
"1643",2913,2913,2913,2913,2913,2913,2913,2913,2913,2913
"1644",2075,2075,2075,2075,2075,2075,2075,2075,2075,2075
"1645",3109,3109,3109,3109,3109,3109,3109,3109,3109,3109
"1646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648",2461,2461,2461,2461,2461,2461,2461,2461,2461,2461
"1649",969,969,969,969,969,969,969,969,969,969
"1650",2624,2624,2624,2624,2624,2624,2624,2624,2624,2624
"1651",1156,1156,1156,1156,1156,1156,1156,1156,1156,1156
"1652",2535,2535,2535,2535,2535,2535,2535,2535,2535,2535
"1653",1122,1122,1122,3061,3061,3061,1122,1122,1122,3061
"1654",3061,3061,3061,1122,1122,1122,3061,3061,3061,1122
"1655",3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
"1656",1696,1696,1696,1696,1696,1696,1696,1696,1696,1696
"1657",662,662,2717,662,2717,662,662,2717,2717,662
"1658",2717,2717,662,2717,662,2717,2717,662,662,2717
"1659",826,826,826,826,826,826,826,826,826,826
"1660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662",822,822,822,822,822,822,822,822,822,822
"1663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665",1635,1635,1635,1635,1635,1635,1635,1635,1635,1635
"1666",1629,1629,1629,1629,1629,1629,1629,1629,1629,1629
"1667",741,741,741,741,741,741,741,741,741,741
"1668",2491,2491,2491,2491,2491,2491,2491,2491,2491,2491
"1669",363,363,363,363,363,363,363,363,363,363
"1670",1383,1383,1383,1383,1383,1383,1383,1383,1383,1383
"1671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673",1135,1135,1135,1135,1135,1135,1135,1135,1135,1135
"1674",933,933,933,933,933,933,933,933,933,933
"1675",265,265,265,265,265,265,265,265,265,265
"1676",1023,1023,1023,1023,1023,1023,1023,1023,1023,1023
"1677",2367,2367,2367,2367,2367,2367,2367,2367,2367,2367
"1678",2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
"1679",821,821,821,821,821,821,821,821,821,821
"1680",1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
"1681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683",3157,3157,3157,3157,3157,3157,3157,3157,3157,3157
"1684",579,579,579,579,579,579,579,579,579,579
"1685",2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
"1686",2412,2412,2412,2412,2412,2412,2412,2412,2412,2412
"1687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689",141,141,141,141,141,141,141,141,141,141
"1690",1317,1317,1805,1317,1805,294,2544,1805,1805,1805
"1691",294,2544,294,294,294,1805,1805,1317,1317,2544
"1692",1805,294,2544,2544,1317,2544,294,294,2544,1317
"1693",2544,1805,1317,1805,2544,1317,1317,2544,294,294
"1694",258,258,258,258,258,258,258,258,258,258
"1695",2629,2629,2629,2629,2629,2629,2629,2629,2629,2629
"1696",71,706,706,706,706,706,71,706,56,706
"1697",706,71,71,71,56,56,706,71,706,71
"1698",56,56,56,56,71,71,56,56,71,56
"1699",1106,1106,1106,1106,1106,1106,1106,1106,1106,1106
"1700",1480,1480,1480,1480,1480,1480,1480,1480,1480,1480
"1701",1785,1785,1785,1785,1785,1785,1785,1785,1785,1785
"1702",3195,3195,3195,3195,3195,3195,3195,3195,3195,3195
"1703",2822,2822,2822,2822,2822,2822,2822,2822,2822,2822
"1704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708",152,152,152,152,152,152,152,152,152,152
"1709",528,528,528,528,528,528,528,528,528,528
"1710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713",3178,3178,3178,3178,3178,3178,3178,3178,3178,3178
"1714",2112,2112,2112,2112,2112,2112,2112,2112,2112,2112
"1715",890,890,1602,1602,1602,1602,890,890,1602,890
"1716",1602,1602,890,890,890,890,1602,1602,890,1602
"1717",953,953,953,953,953,953,953,953,953,953
"1718",1939,1939,1939,1939,1939,1939,1939,1939,1939,1939
"1719",304,375,375,375,375,375,375,375,304,375
"1720",375,304,304,304,304,304,304,304,375,304
"1721",2766,2766,2766,2766,2766,2766,2766,2766,2766,2766
"1722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733",1644,1644,1644,1644,1644,1644,1644,1644,1644,1644
"1734",425,425,425,425,425,425,425,425,425,425
"1735",1275,1275,1275,1773,1773,1275,1275,1773,1275,1275
"1736",1773,1773,1773,1275,1275,1773,1773,1275,1773,1773
"1737",343,343,343,343,343,343,343,343,343,343
"1738",1289,1289,1289,1289,1289,1289,1289,1289,1289,1289
"1739",664,664,664,664,664,664,664,664,664,664
"1740",860,1589,1589,1589,763,1589,1589,1589,1589,1589
"1741",763,763,860,763,1589,860,763,763,860,860
"1742",1589,860,763,860,860,763,860,860,763,763
"1743",1352,1553,1553,1553,1553,1352,1553,1352,1352,1553
"1744",1553,1352,1352,1352,1352,1553,1352,1553,1553,1352
"1745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1754",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1756",322,2011,322,322,2011,2011,2969,322,2969,322
"1757",2969,322,2011,2969,322,322,322,2011,2011,2969
"1758",2011,2969,2969,2011,2969,2969,2011,2969,322,2011
"1759",3162,2506,3162,2097,3162,2506,2097,2097,2097,2506
"1760",2097,3162,2097,3162,2506,3162,3162,2506,2506,2097
"1761",2506,2097,2506,2506,2097,2097,2506,3162,3162,3162
"1762",1065,1065,1065,1065,1065,1065,1065,1065,1065,1065
"1763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1765",82,82,82,82,82,82,82,82,82,82
"1766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1767",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770",2964,2964,2964,2964,2964,2964,2964,2964,2964,2964
"1771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780",491,3076,3076,223,491,3076,223,491,3076,223
"1781",3076,491,223,491,223,223,3076,223,223,3076
"1782",223,223,491,3076,3076,491,491,3076,491,491
"1783",2345,2345,2345,2345,2345,2345,2345,2345,2345,2345
"1784",810,810,7,7,7,810,810,810,7,7
"1785",7,7,810,810,810,7,7,7,810,810
"1786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789",1147,1147,1147,1147,1147,1147,1147,1147,1147,1147
