"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1390",1840,1840,825,1840,1840,825,1840,1840,825,1840
"1391",804,562,804,562,804,562,804,562,804,562
"1392",562,804,562,804,562,804,562,804,562,804
"1393",1817,1817,2433,189,2433,2433,2433,189,1817,1817
"1394",189,2433,1817,1817,1817,189,1817,1817,189,2433
"1395",2433,189,189,2433,189,1817,189,2433,2433,189
"1396",3079,1621,3079,1621,3079,1621,3079,1621,3079,1621
"1397",1621,3079,1621,3079,1621,3079,1621,3079,1621,3079
"1398",2080,2229,797,2080,797,797,2229,797,797,2229
"1399",2229,1175,2229,1175,2229,2080,1175,2229,1175,797
"1400",1175,797,2080,2229,2080,2229,2080,1175,2229,2080
"1401",797,2080,1175,797,1175,1175,797,2080,2080,1175
"1402",1042,1042,253,1486,253,253,625,1411,253,625
"1403",1411,625,1486,1411,1042,625,1411,625,1411,1486
"1404",1486,253,1411,625,1411,1042,253,1042,1042,253
"1405",253,1411,625,253,625,1486,1486,1486,1486,1042
"1406",625,1486,1042,1042,1486,1411,1042,253,625,1411
"1407",1355,1441,1441,2364,2364,1689,1441,1441,1355,1689
"1408",2060,1355,1689,1355,1441,1355,1355,1355,2060,1355
"1409",2364,2060,2364,1441,2060,2060,1689,1689,1689,1441
"1410",1441,2364,1355,2060,1689,1441,2364,2060,2364,2364
"1411",1689,1689,2060,1689,1355,2364,2060,2364,1441,2060
"1412",2370,1573,3046,83,1415,1970,536,3132,1573,83
"1413",1573,83,2547,2985,2547,782,782,1415,3046,3046
"1414",3046,2370,1970,536,2173,83,649,2985,1415,2547
"1415",2547,3046,536,782,1282,2173,2173,1573,649,649
"1416",782,2985,2370,791,782,2547,791,782,1518,782
"1417",2985,2547,1415,1415,649,3046,2985,3046,536,536
"1418",649,649,2173,2173,2370,1518,1970,791,2173,2173
"1419",83,782,782,1970,1518,2985,83,1282,1282,1518
"1420",536,1415,1282,3132,2985,536,2547,1970,791,2985
"1421",791,791,2985,2370,3132,1573,1518,2173,2547,3132
"1422",3132,536,1518,2547,1970,3132,1573,2547,83,791
"1423",2173,2173,83,649,791,1282,3132,536,3132,1970
"1424",1282,1282,3132,1573,3046,1415,1282,83,2985,1282
"1425",1518,1518,649,3046,1573,2370,1415,2370,782,1573
"1426",1970,1970,791,1518,536,791,2370,1518,1970,1415
"1427",1415,3132,1573,1282,83,649,3046,649,2370,2370
"1428",495,2151,495,1782,1782,2151,1782,1782,1782,2151
"1429",2151,1782,2151,2151,495,1782,2151,495,495,1782
"1430",1782,495,1782,495,2151,495,495,2151,2151,495
"1431",1359,1487,1487,676,2160,2160,2160,1487,1880,1487
"1432",1487,1059,1359,1767,1880,1767,676,1059,2160,1767
"1433",2497,676,1059,1880,2497,1487,454,2160,2497,454
"1434",1880,2497,2497,2497,1059,2497,1487,454,1059,1880
"1435",1767,2160,1880,454,1359,676,1059,1359,676,676
"1436",676,454,454,1059,1767,1059,1767,2497,1359,1359
"1437",1059,1359,676,1487,454,1880,1359,1880,1487,1059
"1438",2160,1880,2160,1359,676,454,1880,676,1767,2497
"1439",454,1767,1767,2160,1487,1359,2497,1767,454,2160
"1440",2198,3171,2638,2638,250,2710,1240,1240,2710,896
"1441",2007,896,250,1240,201,201,896,2710,1240,703
"1442",2638,2710,3171,3171,2638,843,2638,2638,2638,2710
"1443",201,250,2710,843,2198,3171,3171,201,703,3171
"1444",1240,2198,201,896,2007,250,703,3171,3171,2638
"1445",2710,2638,2198,2007,1240,896,201,703,843,201
"1446",250,703,703,2710,3171,2638,250,896,201,2198
"1447",703,843,1240,201,2710,2007,2007,2007,2007,1240
"1448",3171,2007,896,250,843,1240,843,2198,896,250
"1449",843,201,843,703,703,703,2710,843,2198,843
"1450",896,1240,2007,2198,896,2198,2198,250,250,2007
"1451",1585,876,1585,876,1585,876,1585,876,1585,876
"1452",876,1585,876,1585,876,1585,876,1585,876,1585
"1453",1786,1786,1786,1786,241,1786,1786,1786,1786,1786
"1454",241,241,241,241,1786,241,241,241,241,241
"1455",331,331,331,331,331,331,331,331,331,331
"1456",1989,3064,3064,2333,3155,3192,3064,3155,2333,2333
"1457",2333,3155,3155,1989,2333,3155,1989,1989,3064,3155
"1458",3155,3192,2333,3155,3064,1989,3192,3192,3155,3064
"1459",3064,1989,3192,3064,3192,2333,3155,2333,1989,1989
"1460",3192,2333,1989,3192,1989,3064,2333,3064,3192,3192
"1461",2114,2114,2114,2114,2114,2114,2114,2114,2114,2114
"1462",2683,2975,2975,166,2975,2683,166,1225,2683,166
"1463",1225,1225,2683,1225,2683,1225,2975,2683,1225,2683
"1464",166,166,166,2683,166,2975,2683,166,166,2975
"1465",2975,2683,1225,2975,1225,166,1225,2975,2975,1225
"1466",68,1333,518,518,518,518,1333,518,266,266
"1467",2263,68,2263,1333,1333,1333,518,68,68,68
"1468",518,2263,68,266,2263,266,68,2263,2263,2263
"1469",1333,518,266,68,68,2263,2263,1333,518,518
"1470",266,266,1333,2263,266,68,266,266,1333,1333
"1471",443,146,443,146,443,146,1499,1499,1499,146
"1472",1499,1499,1499,1499,146,1499,443,146,443,1499
"1473",146,443,146,443,1499,443,146,443,146,443
"1474",1828,1776,1828,1776,1828,1776,1828,1776,1828,1776
"1475",1776,1828,1776,1828,1776,1828,1776,1828,1776,1828
"1476",2707,2707,2707,2707,2707,2707,2707,2707,2707,2707
"1477",2632,2632,2184,2632,2632,2184,2184,2184,2184,2184
"1478",2184,2184,2632,2184,2184,2632,2632,2632,2632,2632
"1479",531,1484,2313,531,1484,1484,1484,1484,2313,531
"1480",2313,2313,1484,1484,531,2313,531,2313,1484,1484
"1481",1484,531,531,2313,2313,531,2313,531,531,2313
"1482",2811,2811,2811,2811,2811,2811,2811,2811,2811,2811
"1483",2603,2603,2603,2603,2603,2603,2603,2603,2603,2603
"1484",1182,1182,1182,1182,1182,1182,1182,1182,1182,1182
"1485",2321,3188,1826,1826,1826,2757,2736,2086,2757,1826
"1486",1826,2736,1732,2086,1732,3188,1732,2321,1732,2086
"1487",2736,2757,2321,2757,2086,2321,2321,2757,3188,2757
"1488",3188,1826,3188,1732,3188,1826,2183,1826,2086,3188
"1489",2757,2183,2736,3188,2321,2183,2757,2183,2736,2321
"1490",2086,2086,2757,2183,2183,2086,2086,2736,2183,2183
"1491",1732,1732,2086,2321,2736,1732,3188,1732,1826,2736
"1492",2183,2321,2183,2736,2757,2736,1826,3188,2321,1732
"1493",371,433,2300,433,2508,2428,2428,433,371,433
"1494",2300,2428,2508,371,433,2508,2508,371,2428,2300
"1495",2428,371,371,2428,371,371,371,2300,2508,371
"1496",2508,2508,2428,2300,2300,433,2300,2508,2300,2428
"1497",433,2300,433,2508,2428,2300,433,2428,433,2508
"1498",2033,2033,2475,2346,2033,946,946,2033,2346,3014
"1499",3014,2527,1476,2745,3014,2991,2346,946,2991,2033
"1500",2527,3014,2346,2955,2346,2475,2527,2991,2955,2955
"1501",2745,2475,2955,3014,2475,2955,2955,2745,946,2346
"1502",2475,2346,2033,2527,2955,2033,3014,2475,2475,1476
"1503",1476,1476,3014,2033,2527,1476,2991,3014,1476,2745
"1504",2346,946,2527,2991,2745,2346,2033,2346,2527,2475
"1505",2955,2991,946,2475,946,3014,2745,1476,2745,2527
"1506",2991,2955,2745,1476,1476,2745,1476,2955,3014,2991
"1507",946,2745,2991,946,2991,2527,2475,2527,2033,946
"1508",1245,1191,3095,1232,86,3095,3095,3095,1191,86
"1509",86,1245,2786,3095,683,1191,1191,2786,1245,1191
"1510",1191,683,683,1191,3095,1245,683,86,3095,1245
"1511",3095,2786,1245,2786,1245,683,1245,683,86,3095
"1512",683,1232,86,86,1232,2786,2786,1232,683,1232
"1513",2786,86,1232,1245,1191,1232,1232,1245,1232,683
"1514",1232,3095,1191,683,2786,86,86,1191,2786,2786
"1515",1593,1593,1593,1593,1593,1593,1593,1593,1593,1593
"1516",924,924,924,924,924,924,924,924,924,924
"1517",2266,2474,2266,2474,2266,2474,2266,2474,2266,2474
"1518",2474,2266,2474,2266,2474,2266,2474,2266,2474,2266
"1519",832,832,832,832,832,832,832,832,832,832
"1520",136,136,136,136,136,136,136,136,136,136
"1521",1324,1324,1324,1324,1324,1324,1324,1324,1324,1324
"1522",1206,1206,1206,1206,1206,1206,1206,1206,1206,1206
"1523",2917,2917,2917,2917,2917,2917,2917,2917,2917,2917
"1524",1833,1833,1833,1833,1833,1833,1833,1833,1833,1833
"1525",1878,90,1878,90,1878,90,1878,90,1878,90
"1526",90,1878,90,1878,90,1878,90,1878,90,1878
"1527",161,161,161,161,161,161,161,161,161,161
"1528",912,2675,912,2675,912,2675,912,2675,912,2675
"1529",2675,912,2675,912,2675,912,2675,912,2675,912
"1530",2866,1326,2866,2866,1326,2866,2866,2866,1326,2866
"1531",1326,2866,1326,1326,2866,1326,1326,1326,2866,1326
"1532",2738,1025,2738,1025,2738,1025,2738,1025,2738,1025
"1533",1025,2738,1025,2738,1025,2738,1025,2738,1025,2738
"1534",688,2217,688,2217,688,2217,688,2217,688,2217
"1535",2217,688,2217,688,2217,688,2217,688,2217,688
"1536",441,441,441,441,441,441,441,441,441,441
"1537",644,644,644,644,644,644,644,644,644,644
"1538",628,628,628,628,628,628,628,628,628,628
"1539",475,475,475,475,475,475,475,475,475,475
"1540",2832,1072,1431,1072,2098,1431,2832,2098,2098,2832
"1541",1072,2832,2832,1431,1431,2832,1072,1072,1072,2098
"1542",2098,2098,2098,2832,2832,1072,2098,2832,1431,1072
"1543",1431,1431,1072,2098,1072,2098,1431,1431,2832,1431
"1544",419,419,419,419,419,419,419,419,419,419
"1545",1479,2656,1479,2656,1479,2656,1479,2656,1479,2656
"1546",2656,1479,2656,1479,2656,1479,2656,1479,2656,1479
"1547",2767,2767,2767,2767,2767,2767,2767,2767,2767,2767
"1548",2017,2017,3049,2017,2017,2017,3049,3049,2017,2017
"1549",3049,3049,2017,3049,3049,3049,2017,2017,3049,3049
"1550",1475,1475,1475,1475,1475,1475,1475,1475,1475,1475
"1551",2505,2505,2505,2505,2505,2505,2505,2505,2505,2505
"1552",121,121,121,121,121,121,121,121,121,121
"1553",2234,2234,2234,2234,2234,2234,2234,2234,2234,2234
"1554",2502,2502,2502,2502,2502,2502,2502,2502,2502,2502
"1555",613,613,613,613,613,613,613,613,613,613
"1556",1740,1740,1740,1740,1740,1740,1740,1740,1740,1740
"1557",2737,802,117,117,2737,117,802,117,117,2737
"1558",802,2737,2737,802,802,802,117,802,2737,117
"1559",117,117,802,2737,117,2737,2737,2737,802,802
"1560",1541,1541,1541,1541,1541,1541,1541,1541,1541,1541
"1561",1788,1788,1788,1788,1788,1788,1788,1788,1788,1788
"1562",2965,2965,2965,2965,2965,2965,2965,2965,2965,2965
"1563",1285,1285,1285,1285,1285,1285,1285,1285,1285,1285
"1564",3138,3138,3138,3138,3138,3138,3138,3138,3138,3138
"1565",1331,833,1331,833,1331,833,1331,833,1331,833
"1566",833,1331,833,1331,833,1331,833,1331,833,1331
"1567",1707,1707,1707,1707,1707,1707,1707,1707,1707,1707
"1568",256,383,256,383,256,383,256,383,256,383
"1569",383,256,383,256,383,256,383,256,383,256
"1570",637,637,637,637,637,637,637,637,637,637
"1571",2469,2469,2469,2469,2469,2469,2469,2469,2469,2469
"1572",1343,1343,1343,1343,1343,1343,1343,1343,1343,1343
"1573",406,406,406,406,406,406,406,406,406,406
"1574",2713,2713,2713,2713,2713,2713,2713,2713,2713,2713
"1575",1531,1531,1531,1531,1531,1531,1531,1531,1531,1531
"1576",2818,2818,2818,2818,2818,2818,2818,2818,2818,2818
"1577",922,922,922,922,922,922,922,922,922,922
"1578",2854,2854,2854,2854,2854,2854,2854,2854,2854,2854
"1579",490,490,490,490,490,490,490,490,490,490
"1580",1500,2398,1500,2398,1500,2398,1500,2398,1500,2398
"1581",2398,1500,2398,1500,2398,1500,2398,1500,2398,1500
"1582",1686,1686,1686,1686,1686,1686,1686,1686,1686,1686
"1583",455,455,455,455,455,455,455,455,455,455
"1584",2657,2657,2657,2657,2657,2657,2657,2657,2657,2657
"1585",2216,2216,2216,2216,2216,2216,2216,2216,2216,2216
"1586",2416,2416,2416,2416,2416,2416,2416,2416,2416,2416
"1587",1923,1923,1923,1923,1923,1923,1923,1923,1923,1923
"1588",1502,1502,1502,1502,1502,1502,1502,1502,1502,1502
"1589",3033,3033,3033,3033,3033,3033,3033,3033,3033,3033
"1590",869,869,869,869,869,869,869,869,869,869
"1591",907,907,907,907,907,907,907,907,907,907
"1592",1982,1982,1982,1982,1982,1982,1982,1982,1982,1982
"1593",2741,2741,2741,2741,2741,2741,2741,2741,2741,2741
"1594",482,2655,482,2655,2655,2655,2655,482,482,2655
"1595",2655,482,2655,482,2682,482,2682,2682,2655,482
"1596",2682,2682,2682,2682,482,2682,482,2655,2682,2682
"1597",1047,1338,1047,1338,1047,1338,1047,1338,1047,1338
"1598",1338,1047,1338,1047,1338,1047,1338,1047,1338,1047
"1599",1801,1801,1801,1801,1801,1801,1801,1801,1801,1801
"1600",283,283,283,283,283,283,283,283,283,283
"1601",2189,2189,2189,2189,2189,2189,2189,2189,2189,2189
"1602",1180,2258,1180,2258,1180,2258,1180,2258,1180,2258
"1603",2258,1180,2258,1180,2258,1180,2258,1180,2258,1180
"1604",1099,1099,1099,1099,1099,1099,1099,1099,1099,1099
"1605",315,315,315,315,315,315,315,315,315,315
"1606",254,899,254,899,254,899,254,899,254,899
"1607",899,254,899,254,899,254,899,254,899,254
"1608",2586,1869,2586,1869,2586,1869,2586,1869,2586,1869
"1609",1869,2586,1869,2586,1869,2586,1869,2586,1869,2586
"1610",2357,2357,2357,2357,2357,2357,2357,2357,2357,2357
"1611",2212,2212,2212,2212,2212,2212,2212,2212,2212,2212
"1612",2341,2341,2341,2341,2341,2341,2341,2341,2341,2341
"1613",1607,1607,1607,1607,1607,1607,1607,1607,1607,1607
"1614",1926,1926,1926,1926,1926,1926,1926,1926,1926,1926
"1615",2187,261,2187,261,2187,261,2187,261,2187,261
"1616",261,2187,261,2187,261,2187,261,2187,261,2187
"1617",169,169,169,169,169,169,169,169,169,169
"1618",3114,3114,3114,3114,3114,3114,3114,3114,3114,3114
"1619",2325,2325,2325,2325,2325,2325,2325,2325,2325,2325
"1620",1222,2510,1222,1222,2510,1222,1222,2510,1222,2510
"1621",2510,1222,2510,2510,1222,2510,2510,1222,2510,1222
"1622",202,202,202,202,202,202,202,202,202,202
"1623",3127,3127,3127,3127,3127,3127,3127,3127,3127,3127
"1624",2394,2394,3077,2394,2022,3077,2394,3077,2022,2394
"1625",2022,2022,2394,2022,3077,2022,3077,2394,3077,3077
"1626",3077,3077,2022,3077,2394,2394,2022,2022,2394,2022
"1627",750,750,750,750,750,750,750,750,750,750
"1628",1327,1327,1327,1327,1327,1327,1327,1327,1327,1327
"1629",1855,1855,1855,1855,1855,1855,1855,1855,1855,1855
"1630",108,2785,108,2785,108,2785,108,2785,108,2785
"1631",2785,108,2785,108,2785,108,2785,108,2785,108
"1632",1061,1061,1061,1061,1061,1061,1061,1061,1061,1061
"1633",2788,2788,2788,2788,2788,2788,2788,2788,2788,2788
"1634",2395,2395,2395,2395,2395,2395,2395,2395,2395,2395
"1635",219,219,219,219,219,219,219,219,219,219
"1636",2922,2922,2922,2922,2922,2922,2922,2922,2922,2922
"1637",2920,2920,2920,2920,2920,2920,2920,2920,2920,2920
"1638",2697,2697,2697,2697,2697,2697,2697,2697,2697,2697
"1639",20,20,20,20,20,20,20,20,20,20
"1640",657,657,657,657,657,657,657,657,657,657
"1641",379,379,379,30,379,30,30,30,30,30
"1642",30,30,30,379,30,379,379,379,379,379
"1643",2913,2913,2913,2913,2913,2913,2913,2913,2913,2913
"1644",2075,2075,2075,2075,2075,2075,2075,2075,2075,2075
"1645",3109,3109,3109,3109,3109,3109,3109,3109,3109,3109
"1646",3146,725,3146,725,3146,725,3146,725,3146,725
"1647",725,3146,725,3146,725,3146,725,3146,725,3146
"1648",2461,2461,2461,2461,2461,2461,2461,2461,2461,2461
"1649",969,969,969,969,969,969,969,969,969,969
"1650",2624,2624,2624,2624,2624,2624,2624,2624,2624,2624
"1651",1156,1156,1156,1156,1156,1156,1156,1156,1156,1156
"1652",2535,2535,2535,2535,2535,2535,2535,2535,2535,2535
"1653",1122,1122,1122,3061,3061,3061,1122,1122,1122,3061
"1654",3061,3061,3061,1122,1122,1122,3061,3061,3061,1122
"1655",3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
"1656",1696,1696,1696,1696,1696,1696,1696,1696,1696,1696
"1657",662,662,2717,662,2717,662,662,2717,2717,662
"1658",2717,2717,662,2717,662,2717,2717,662,662,2717
"1659",826,826,826,826,826,826,826,826,826,826
"1660",2728,1856,2728,1856,2728,1856,2728,1856,2728,1856
"1661",1856,2728,1856,2728,1856,2728,1856,2728,1856,2728
"1662",822,822,822,822,822,822,822,822,822,822
"1663",1199,2058,1199,2058,1199,2058,1199,2058,1199,2058
"1664",2058,1199,2058,1199,2058,1199,2058,1199,2058,1199
"1665",1635,1635,1635,1635,1635,1635,1635,1635,1635,1635
"1666",1629,1629,1629,1629,1629,1629,1629,1629,1629,1629
"1667",741,741,741,741,741,741,741,741,741,741
"1668",2491,2491,2491,2491,2491,2491,2491,2491,2491,2491
"1669",363,363,363,363,363,363,363,363,363,363
"1670",1383,1383,1383,1383,1383,1383,1383,1383,1383,1383
"1671",2053,1924,2053,1924,2053,1924,2053,1924,2053,1924
"1672",1924,2053,1924,2053,1924,2053,1924,2053,1924,2053
"1673",1135,1135,1135,1135,1135,1135,1135,1135,1135,1135
"1674",933,933,933,933,933,933,933,933,933,933
"1675",265,265,265,265,265,265,265,265,265,265
"1676",1023,1023,1023,1023,1023,1023,1023,1023,1023,1023
"1677",2367,2367,2367,2367,2367,2367,2367,2367,2367,2367
"1678",2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
"1679",821,821,821,821,821,821,821,821,821,821
"1680",1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
"1681",1936,1494,1936,1494,1936,1494,1936,1494,1936,1494
"1682",1494,1936,1494,1936,1494,1936,1494,1936,1494,1936
"1683",3157,3157,3157,3157,3157,3157,3157,3157,3157,3157
"1684",579,579,579,579,579,579,579,579,579,579
"1685",2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
"1686",2412,2412,2412,2412,2412,2412,2412,2412,2412,2412
"1687",645,2281,645,2281,645,2281,645,2281,645,2281
"1688",2281,645,2281,645,2281,645,2281,645,2281,645
"1689",141,141,141,141,141,141,141,141,141,141
"1690",1317,1317,1805,1317,1805,294,2544,1805,1805,1805
"1691",294,2544,294,294,294,1805,1805,1317,1317,2544
"1692",1805,294,2544,2544,1317,2544,294,294,2544,1317
"1693",2544,1805,1317,1805,2544,1317,1317,2544,294,294
"1694",258,258,258,258,258,258,258,258,258,258
"1695",2629,2629,2629,2629,2629,2629,2629,2629,2629,2629
"1696",71,706,706,706,706,706,71,706,56,706
"1697",706,71,71,71,56,56,706,71,706,71
"1698",56,56,56,56,71,71,56,56,71,56
"1699",1106,1106,1106,1106,1106,1106,1106,1106,1106,1106
"1700",1480,1480,1480,1480,1480,1480,1480,1480,1480,1480
"1701",1785,1785,1785,1785,1785,1785,1785,1785,1785,1785
"1702",3195,3195,3195,3195,3195,3195,3195,3195,3195,3195
"1703",2822,2822,2822,2822,2822,2822,2822,2822,2822,2822
"1704",1176,1881,1881,1176,1176,1881,2368,2282,1176,2282
"1705",2282,1176,1176,2282,1881,2368,1881,2368,1881,1176
"1706",2368,2282,2368,1881,2282,1176,1176,1881,2282,2368
"1707",1881,2368,2282,2368,2368,2282,2282,1176,2368,1881
"1708",152,152,152,152,152,152,152,152,152,152
"1709",528,528,528,528,528,528,528,528,528,528
"1710",1568,783,1568,1568,1568,783,1568,783,2332,783
"1711",2332,2332,2332,783,2332,2332,2332,2332,783,2332
"1712",783,1568,783,2332,783,1568,783,1568,1568,1568
"1713",3178,3178,3178,3178,3178,3178,3178,3178,3178,3178
"1714",2112,2112,2112,2112,2112,2112,2112,2112,2112,2112
"1715",890,890,1602,1602,1602,1602,890,890,1602,890
"1716",1602,1602,890,890,890,890,1602,1602,890,1602
"1717",953,953,953,953,953,953,953,953,953,953
"1718",1939,1939,1939,1939,1939,1939,1939,1939,1939,1939
"1719",304,375,375,375,375,375,375,375,304,375
"1720",375,304,304,304,304,304,304,304,375,304
"1721",2766,2766,2766,2766,2766,2766,2766,2766,2766,2766
"1722",566,2076,2694,2076,2076,2694,2076,566,2694,2694
"1723",2694,2694,2076,2694,566,566,566,2076,2076,566
"1724",2076,566,566,566,2694,2076,2694,2694,566,2076
"1725",3081,2373,3081,3081,2373,1571,1571,2373,3081,728
"1726",2373,1571,1571,728,3081,3081,2373,3081,728,2373
"1727",1571,728,728,1571,728,728,728,1571,2373,1571
"1728",728,3081,2373,2373,1571,2373,3081,728,1571,3081
"1729",3048,3092,3048,3092,3048,3092,3048,3092,3048,3092
"1730",3092,3048,3092,3048,3092,3048,3092,3048,3092,3048
"1731",867,1780,867,1780,867,1780,867,1780,867,1780
"1732",1780,867,1780,867,1780,867,1780,867,1780,867
"1733",1644,1644,1644,1644,1644,1644,1644,1644,1644,1644
"1734",425,425,425,425,425,425,425,425,425,425
"1735",1275,1275,1275,1773,1773,1275,1275,1773,1275,1275
"1736",1773,1773,1773,1275,1275,1773,1773,1275,1773,1773
"1737",343,343,343,343,343,343,343,343,343,343
"1738",1289,1289,1289,1289,1289,1289,1289,1289,1289,1289
"1739",664,664,664,664,664,664,664,664,664,664
"1740",860,1589,1589,1589,763,1589,1589,1589,1589,1589
"1741",763,763,860,763,1589,860,763,763,860,860
"1742",1589,860,763,860,860,763,860,860,763,763
"1743",1352,1553,1553,1553,1553,1352,1553,1352,1352,1553
"1744",1553,1352,1352,1352,1352,1553,1352,1553,1553,1352
"1745",554,1107,1204,1204,1107,1204,554,554,1107,330
"1746",2285,554,2285,554,330,2285,2243,1107,330,2243
"1747",330,330,2243,330,2243,330,2285,2285,1204,2285
"1748",1107,2243,554,1107,1204,554,330,330,2285,1107
"1749",2243,2285,1107,2285,2285,1107,1204,1204,2243,554
"1750",1204,1204,330,2243,554,2243,1107,2243,554,1204
"1751",1891,954,1891,954,1891,954,1891,954,1891,954
"1752",954,1891,954,1891,954,1891,954,1891,954,1891
"1753",2549,2549,1951,2549,177,1951,177,177,2549,2549
"1754",177,1951,2549,1951,1951,177,1951,2549,177,1951
"1755",1951,177,177,177,2549,2549,2549,1951,1951,177
"1756",322,2011,322,322,2011,2011,2969,322,2969,322
"1757",2969,322,2011,2969,322,322,322,2011,2011,2969
"1758",2011,2969,2969,2011,2969,2969,2011,2969,322,2011
"1759",3162,2506,3162,2097,3162,2506,2097,2097,2097,2506
"1760",2097,3162,2097,3162,2506,3162,3162,2506,2506,2097
"1761",2506,2097,2506,2506,2097,2097,2506,3162,3162,3162
"1762",1065,1065,1065,1065,1065,1065,1065,1065,1065,1065
"1763",2918,2419,2918,2419,2918,2419,2918,2419,2918,2419
"1764",2419,2918,2419,2918,2419,2918,2419,2918,2419,2918
"1765",82,82,82,82,82,82,82,82,82,82
"1766",3175,1026,3175,1026,1026,1026,2257,1738,3175,1738
"1767",2257,1738,2257,1738,2257,1738,1738,2257,1026,3175
"1768",1026,2257,1026,2257,1738,2257,1026,1026,1738,2257
"1769",1738,3175,1738,3175,3175,3175,3175,3175,2257,1026
"1770",2964,2964,2964,2964,2964,2964,2964,2964,2964,2964
"1771",2042,39,2042,39,2042,39,2042,39,2042,39
"1772",39,2042,39,2042,39,2042,39,2042,39,2042
"1773",1811,1627,1811,1627,1811,1627,1811,1627,1811,1627
"1774",1627,1811,1627,1811,1627,1811,1627,1811,1627,1811
"1775",1003,1665,1003,51,1665,1665,1003,51,1665,51
"1776",1665,1003,1665,1665,51,1003,1665,1665,51,1665
"1777",51,51,51,1003,1003,51,51,1003,1003,1003
"1778",1612,508,1612,508,1612,508,1612,508,1612,508
"1779",508,1612,508,1612,508,1612,508,1612,508,1612
"1780",491,3076,3076,223,491,3076,223,491,3076,223
"1781",3076,491,223,491,223,223,3076,223,223,3076
"1782",223,223,491,3076,3076,491,491,3076,491,491
"1783",2345,2345,2345,2345,2345,2345,2345,2345,2345,2345
"1784",810,810,7,7,7,810,810,810,7,7
"1785",7,7,810,810,810,7,7,7,810,810
"1786",766,1155,1155,509,766,766,766,1155,509,1155
"1787",1155,766,509,1155,1155,509,1155,766,766,766
"1788",509,509,766,766,509,1155,509,509,1155,509
"1789",1147,1147,1147,1147,1147,1147,1147,1147,1147,1147
"1790",1094,739,1094,739,1094,739,1094,739,1094,739
"1791",739,1094,739,1094,739,1094,739,1094,739,1094
"1792",2643,2643,2643,2643,2643,2643,2643,2643,2643,2643
"1793",1806,1806,1806,1806,1806,1806,1806,1806,1806,1806
"1794",808,808,808,808,808,808,808,808,808,808
"1795",385,2870,385,2870,2870,385,385,2870,385,2870
"1796",2870,385,2870,385,2067,2870,2870,385,2870,385
"1797",2067,2067,2067,2067,385,2067,2067,2067,2067,2067
"1798",1789,1789,1789,1789,1789,1789,1789,1789,1789,1789
"1799",2103,2207,2207,2207,2103,2504,2103,2207,2504,2207
"1800",2207,2103,2504,2103,2207,2207,2207,2103,2103,2103
"1801",2504,2504,2103,2504,2504,2103,2504,2504,2207,2504
"1802",2742,2742,2231,2231,1562,2742,2742,2231,2742,1562
"1803",1562,1922,2742,1562,2231,1922,1922,1922,1562,1922
"1804",213,1562,1922,213,2742,2231,1562,213,213,2231
"1805",1922,2231,213,2742,213,213,2231,1562,2231,213
"1806",2231,213,1562,1922,1922,1562,213,2742,1922,2742
"1807",1249,2146,3023,297,1249,1249,2146,1249,297,1249
"1808",2146,1249,297,1249,3023,2146,3023,297,3023,2146
"1809",273,273,2146,3023,2146,3023,273,273,273,273
"1810",3023,3023,273,273,273,273,1249,3023,2146,297
"1811",297,297,1249,2146,297,297,297,2146,1249,3023
"1812",705,705,705,705,705,705,705,705,705,705
"1813",942,1575,942,1575,942,1575,942,1575,942,1575
"1814",1575,942,1575,942,1575,942,1575,942,1575,942
"1815",2530,941,2530,941,2530,941,2530,941,2530,941
"1816",941,2530,941,2530,941,2530,941,2530,941,2530
"1817",839,1648,839,1648,839,1648,839,1648,839,1648
"1818",1648,839,1648,839,1648,839,1648,839,1648,839
"1819",195,1546,195,1546,195,1546,195,1546,195,1546
"1820",1546,195,1546,195,1546,195,1546,195,1546,195
"1821",2977,1478,2977,2662,1478,1478,1478,2662,2977,1478
"1822",1478,2977,1478,1478,2662,2977,2662,1478,1478,2977
"1823",2662,2662,2662,2977,2977,2662,2977,2977,2662,2662
"1824",1054,409,1054,409,1054,409,1054,409,1054,409
"1825",409,1054,409,1054,409,1054,409,1054,409,1054
"1826",1683,1472,1683,1472,1472,1472,1683,1683,1683,1683
"1827",1511,1511,1511,1511,1683,1511,1511,1472,1511,1472
"1828",1472,1683,1472,1683,1511,1683,1472,1511,1472,1511
"1829",758,758,758,758,498,498,758,498,758,758
"1830",498,498,498,498,758,758,498,758,498,498
"1831",2995,2995,2995,2995,2995,2995,2995,2995,2995,2995
"1832",1195,1195,1195,1195,1195,1195,1195,1195,1195,1195
"1833",2259,2230,2259,2230,2259,2230,2259,2230,2259,2230
"1834",2230,2259,2230,2259,2230,2259,2230,2259,2230,2259
"1835",1872,1872,1872,1872,1872,1872,1872,1872,1872,1872
"1836",264,264,264,264,264,264,264,264,264,264
"1837",878,878,878,878,878,878,878,878,878,878
"1838",1466,1466,1466,1466,1466,1466,1466,1466,1466,1466
"1839",1096,1096,1096,1096,1096,1096,1096,1096,1096,1096
"1840",3199,3199,1611,591,367,3199,2901,3199,591,2901
