"","X0","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1390",1840,2907,2907,2907,2907,1840,825,825,2907,1840
"1391",562,562,562,562,562,562,562,562,562,562
"1392",804,804,804,804,804,804,804,804,804,804
"1393",1817,189,189,1817,2433,1817,1817,1817,1817,189
"1394",2433,2433,1817,189,1817,2433,189,2433,2433,2433
"1395",189,1817,2433,2433,189,189,2433,189,189,1817
"1396",3079,3079,3079,3079,3079,3079,3079,3079,3079,3079
"1397",1621,1621,1621,1621,1621,1621,1621,1621,1621,1621
"1398",797,2080,2229,2080,1175,797,2229,1175,2080,2229
"1399",1175,797,1175,1175,2080,2080,1175,2080,1175,797
"1400",2229,2229,2080,2229,2229,2229,2080,797,797,2080
"1401",2080,1175,797,797,797,1175,797,2229,2229,1175
"1402",1042,625,253,1411,253,1411,1486,625,1411,625
"1403",625,253,1411,625,1486,1486,625,1486,1042,1411
"1404",253,1042,1042,1042,1042,1042,253,1042,253,1042
"1405",1411,1486,1486,253,1411,625,1042,1411,625,253
"1406",1486,1411,625,1486,625,253,1411,253,1486,1486
"1407",1355,2060,1441,1441,2364,1689,2364,2364,1689,1441
"1408",2364,1441,2060,1355,1441,1355,1689,1355,1355,2364
"1409",1689,1355,2364,2364,2060,1441,1441,1441,1441,1355
"1410",2060,2364,1689,1689,1355,2060,1355,1689,2364,2060
"1411",1441,1689,1355,2060,1689,2364,2060,2060,2060,1689
"1412",791,536,536,3132,791,83,2985,649,2173,3132
"1413",3046,1518,3046,83,2547,3132,1282,791,2547,1282
"1414",2985,782,1573,1970,83,1573,782,1415,791,1970
"1415",1518,83,2547,1518,1518,2370,791,782,2370,2173
"1416",2370,2985,2985,3046,2173,1518,3046,3046,1970,2547
"1417",1282,1970,83,1573,536,791,1970,1518,83,83
"1418",1415,649,649,791,649,536,649,2370,1518,1518
"1419",536,1282,1282,2173,1970,1282,1573,536,1282,791
"1420",2547,3046,2173,2985,1573,782,1518,1282,536,2985
"1421",83,1573,791,2370,2370,1415,2370,1970,1415,1415
"1422",782,791,2370,649,2985,649,2173,83,3046,2370
"1423",1970,1415,1415,1415,1282,2985,83,2173,1573,3046
"1424",3132,3132,1518,2547,782,3046,1415,2985,3132,1573
"1425",1573,2370,3132,782,1415,2173,2547,3132,782,782
"1426",649,2547,782,1282,3132,1970,3132,1573,2985,536
"1427",2173,2173,1970,536,3046,2547,536,2547,649,649
"1428",2151,2151,2151,2151,495,1782,495,1782,1782,1782
"1429",495,1782,495,1782,1782,495,2151,2151,495,495
"1430",1782,495,1782,495,2151,2151,1782,495,2151,2151
"1431",676,1767,1880,1880,454,454,2160,676,1880,454
"1432",1767,1487,1487,2497,676,2497,1059,1059,1359,1880
"1433",1059,1059,1359,1359,1059,1880,1359,2497,1487,1767
"1434",2160,2160,676,1767,2160,2160,454,454,454,1059
"1435",2497,676,2497,1059,1359,1059,1487,1359,1059,676
"1436",454,1359,2160,454,1767,1767,1767,1487,2497,1359
"1437",1359,2497,454,1487,1487,1359,676,1767,1767,2497
"1438",1880,454,1767,676,1880,1487,2497,2160,2160,1487
"1439",1487,1880,1059,2160,2497,676,1880,1880,676,2160
"1440",703,1240,1240,1240,2710,703,843,843,2198,703
"1441",2198,2710,2007,843,2638,2710,703,2007,201,2710
"1442",2638,3171,2710,2710,3171,2638,2638,3171,2638,3171
"1443",1240,250,250,2007,201,201,1240,1240,703,2007
"1444",250,201,2638,896,250,250,250,250,896,201
"1445",201,703,843,2198,2007,2007,2007,703,1240,843
"1446",2007,896,201,2638,1240,1240,201,2710,2007,2198
"1447",3171,2198,2198,250,896,3171,2198,2198,2710,2638
"1448",2710,2638,3171,3171,703,2198,3171,2638,3171,1240
"1449",843,843,896,703,843,843,2710,201,843,250
"1450",896,2007,703,201,2198,896,896,896,250,896
"1451",876,876,876,876,876,876,876,876,876,876
"1452",1585,1585,1585,1585,1585,1585,1585,1585,1585,1585
"1453",241,1786,1786,1786,241,1786,241,241,1786,1786
"1454",1786,241,241,241,1786,241,1786,1786,241,241
"1455",331,331,331,331,331,331,331,331,331,331
"1456",3064,3155,3155,2333,3192,3064,2333,3155,3064,3155
"1457",2333,1989,3192,3155,3064,2333,3155,3064,3155,3064
"1458",3155,3064,1989,1989,1989,1989,3064,1989,3192,3192
"1459",1989,3192,2333,3064,2333,3192,1989,3192,1989,2333
"1460",3192,2333,3064,3192,3155,3155,3192,2333,2333,1989
"1461",2114,2114,2114,2114,2114,2114,2114,2114,2114,2114
"1462",2975,166,1225,2975,166,2683,2683,1225,2683,166
"1463",2683,1225,166,2683,1225,1225,2975,166,166,1225
"1464",166,2975,2683,1225,2975,2975,1225,2975,1225,2975
"1465",1225,2683,2975,166,2683,166,166,2683,2975,2683
"1466",266,2263,266,266,266,518,2263,68,266,518
"1467",68,68,2263,2263,518,68,68,2263,2263,68
"1468",2263,266,68,68,68,266,266,266,68,2263
"1469",518,1333,1333,1333,2263,2263,1333,518,518,1333
"1470",1333,518,518,518,1333,1333,518,1333,1333,266
"1471",1499,146,146,146,1499,1499,146,1499,146,1499
"1472",146,443,443,1499,146,146,443,146,1499,443
"1473",443,1499,1499,443,443,443,1499,443,443,146
"1474",1776,1776,1776,1776,1776,1776,1776,1776,1776,1776
"1475",1828,1828,1828,1828,1828,1828,1828,1828,1828,1828
"1476",2707,2707,2707,2707,2707,2707,2707,2707,2707,2707
"1477",2184,2184,2632,2184,2184,2184,2184,2184,2184,2184
"1478",2632,2632,2184,2632,2632,2632,2632,2632,2632,2632
"1479",1484,531,1484,531,2313,531,2313,2313,1484,531
"1480",2313,2313,2313,2313,1484,2313,1484,1484,531,1484
"1481",531,1484,531,1484,531,1484,531,531,2313,2313
"1482",2811,2811,2811,2811,2811,2811,2811,2811,2811,2811
"1483",2603,2603,2603,2603,2603,2603,2603,2603,2603,2603
"1484",1182,1182,1182,1182,1182,1182,1182,1182,1182,1182
"1485",3188,1826,1826,2086,2757,2757,1826,2321,1732,3188
"1486",2321,1732,3188,2183,2183,1826,2757,2736,2736,1732
"1487",2086,2757,2757,2321,1732,2086,1732,2086,3188,2736
"1488",1732,2321,2321,1732,1826,2321,2321,1732,2321,2321
"1489",2736,2736,2086,2736,2086,3188,2086,1826,2086,2757
"1490",2183,3188,2736,1826,2321,1732,2736,3188,2757,1826
"1491",2757,2086,2183,3188,2736,2183,3188,2183,1826,2183
"1492",1826,2183,1732,2757,3188,2736,2183,2757,2183,2086
"1493",2428,2428,2428,371,433,2508,2508,371,433,2508
"1494",2300,433,2300,2428,2508,433,371,2428,2300,371
"1495",2508,2508,2508,2300,371,2428,433,2508,2508,2300
"1496",371,371,371,2508,2300,371,2300,433,2428,2428
"1497",433,2300,433,433,2428,2300,2428,2300,371,433
"1498",2955,946,2346,2346,2955,2527,2955,2346,2475,2475
"1499",2991,1476,2991,2033,2991,2475,2033,2955,3014,946
"1500",2527,2527,2955,2527,2527,2745,2527,2527,2527,2527
"1501",2346,3014,946,2991,2745,2033,946,3014,946,1476
"1502",2475,2991,2527,2955,2346,2955,2346,2033,2991,2745
"1503",2745,2745,3014,946,1476,2346,2475,2475,2033,2991
"1504",1476,2033,2475,2475,2033,1476,2745,1476,1476,2955
"1505",946,2475,1476,1476,3014,946,1476,2745,2955,2033
"1506",2033,2955,2745,2745,2475,3014,2991,2991,2745,2346
"1507",3014,2346,2033,3014,946,2991,3014,946,2346,3014
"1508",2786,683,3095,86,683,3095,2786,86,1232,2786
"1509",1232,3095,1245,1245,2786,1245,1245,683,3095,86
"1510",1191,1232,1232,683,1191,2786,1232,3095,2786,1245
"1511",86,86,2786,1191,1232,1232,3095,2786,1191,3095
"1512",3095,2786,86,2786,3095,86,86,1245,683,1232
"1513",1245,1245,1191,3095,1245,1191,1191,1191,86,683
"1514",683,1191,683,1232,86,683,683,1232,1245,1191
"1515",1593,1593,1593,1593,1593,1593,1593,1593,1593,1593
"1516",924,924,924,924,924,924,924,924,924,924
"1517",2474,2266,2266,2266,2474,2266,2474,2474,2474,2266
"1518",2266,2474,2474,2474,2266,2474,2266,2266,2266,2474
"1519",832,832,832,832,832,832,832,832,832,832
"1520",136,136,136,136,136,136,136,136,136,136
"1521",1324,1324,1324,1324,1324,1324,1324,1324,1324,1324
"1522",1206,1206,1206,1206,1206,1206,1206,1206,1206,1206
"1523",2917,2917,2917,2917,2917,2917,2917,2917,2917,2917
"1524",1833,1833,1833,1833,1833,1833,1833,1833,1833,1833
"1525",1878,90,1878,1878,1878,90,90,90,1878,1878
"1526",90,1878,90,90,90,1878,1878,1878,90,90
"1527",161,161,161,161,161,161,161,161,161,161
"1528",912,912,912,912,2675,2675,912,912,912,912
"1529",2675,2675,2675,2675,912,912,2675,2675,2675,2675
"1530",2866,1326,2866,1326,2866,2866,2866,1326,2866,1326
"1531",1326,2866,1326,2866,1326,1326,1326,2866,1326,2866
"1532",1025,1025,1025,1025,1025,1025,1025,1025,1025,1025
"1533",2738,2738,2738,2738,2738,2738,2738,2738,2738,2738
"1534",2217,2217,2217,2217,2217,2217,2217,2217,2217,2217
"1535",688,688,688,688,688,688,688,688,688,688
"1536",441,441,441,441,441,441,441,441,441,441
"1537",644,644,644,644,644,644,644,644,644,644
"1538",628,628,628,628,628,628,628,628,628,628
"1539",475,475,475,475,475,475,475,475,475,475
"1540",2098,2832,2098,2832,2832,2098,2098,2832,2098,2832
"1541",2832,2098,2832,2098,2098,2832,2832,2098,2832,2098
"1542",1431,1072,1072,1431,1431,1431,1431,1431,1431,1431
"1543",1072,1431,1431,1072,1072,1072,1072,1072,1072,1072
"1544",419,419,419,419,419,419,419,419,419,419
"1545",2656,2656,2656,2656,2656,2656,2656,2656,2656,2656
"1546",1479,1479,1479,1479,1479,1479,1479,1479,1479,1479
"1547",2767,2767,2767,2767,2767,2767,2767,2767,2767,2767
"1548",3049,3049,2017,2017,3049,3049,2017,2017,2017,3049
"1549",2017,2017,3049,3049,2017,2017,3049,3049,3049,2017
"1550",1475,1475,1475,1475,1475,1475,1475,1475,1475,1475
"1551",2505,2505,2505,2505,2505,2505,2505,2505,2505,2505
"1552",121,121,121,121,121,121,121,121,121,121
"1553",2234,2234,2234,2234,2234,2234,2234,2234,2234,2234
"1554",2502,2502,2502,2502,2502,2502,2502,2502,2502,2502
"1555",613,613,613,613,613,613,613,613,613,613
"1556",1740,1740,1740,1740,1740,1740,1740,1740,1740,1740
"1557",117,2737,117,802,2737,802,117,802,802,2737
"1558",802,802,802,117,802,117,2737,117,2737,117
"1559",2737,117,2737,2737,117,2737,802,2737,117,802
"1560",1541,1541,1541,1541,1541,1541,1541,1541,1541,1541
"1561",1788,1788,1788,1788,1788,1788,1788,1788,1788,1788
"1562",2965,2965,2965,2965,2965,2965,2965,2965,2965,2965
"1563",1285,1285,1285,1285,1285,1285,1285,1285,1285,1285
"1564",3138,3138,3138,3138,3138,3138,3138,3138,3138,3138
"1565",833,833,833,1331,833,833,1331,833,833,833
"1566",1331,1331,1331,833,1331,1331,833,1331,1331,1331
"1567",1707,1707,1707,1707,1707,1707,1707,1707,1707,1707
"1568",383,383,383,383,256,256,256,383,256,256
"1569",256,256,256,256,383,383,383,256,383,383
"1570",637,637,637,637,637,637,637,637,637,637
"1571",2469,2469,2469,2469,2469,2469,2469,2469,2469,2469
"1572",1343,1343,1343,1343,1343,1343,1343,1343,1343,1343
"1573",406,406,406,406,406,406,406,406,406,406
"1574",2713,2713,2713,2713,2713,2713,2713,2713,2713,2713
"1575",1531,1531,1531,1531,1531,1531,1531,1531,1531,1531
"1576",2818,2818,2818,2818,2818,2818,2818,2818,2818,2818
"1577",922,922,922,922,922,922,922,922,922,922
"1578",2854,2854,2854,2854,2854,2854,2854,2854,2854,2854
"1579",490,490,490,490,490,490,490,490,490,490
"1580",1500,1500,1500,1500,1500,1500,1500,1500,2398,1500
"1581",2398,2398,2398,2398,2398,2398,2398,2398,1500,2398
"1582",1686,1686,1686,1686,1686,1686,1686,1686,1686,1686
"1583",455,455,455,455,455,455,455,455,455,455
"1584",2657,2657,2657,2657,2657,2657,2657,2657,2657,2657
"1585",2216,2216,2216,2216,2216,2216,2216,2216,2216,2216
"1586",2416,2416,2416,2416,2416,2416,2416,2416,2416,2416
"1587",1923,1923,1923,1923,1923,1923,1923,1923,1923,1923
"1588",1502,1502,1502,1502,1502,1502,1502,1502,1502,1502
"1589",3033,3033,3033,3033,3033,3033,3033,3033,3033,3033
"1590",869,869,869,869,869,869,869,869,869,869
"1591",907,907,907,907,907,907,907,907,907,907
"1592",1982,1982,1982,1982,1982,1982,1982,1982,1982,1982
"1593",2741,2741,2741,2741,2741,2741,2741,2741,2741,2741
"1594",482,482,482,482,2682,2655,482,482,482,2655
"1595",2655,2655,2655,2655,482,2682,2682,2682,2682,482
"1596",2682,2682,2682,2682,2655,482,2655,2655,2655,2682
"1597",1338,1338,1338,1338,1338,1338,1338,1338,1338,1338
"1598",1047,1047,1047,1047,1047,1047,1047,1047,1047,1047
"1599",1801,1801,1801,1801,1801,1801,1801,1801,1801,1801
"1600",283,283,283,283,283,283,283,283,283,283
"1601",2189,2189,2189,2189,2189,2189,2189,2189,2189,2189
"1602",2258,1180,2258,1180,1180,1180,2258,2258,1180,2258
"1603",1180,2258,1180,2258,2258,2258,1180,1180,2258,1180
"1604",1099,1099,1099,1099,1099,1099,1099,1099,1099,1099
"1605",315,315,315,315,315,315,315,315,315,315
"1606",254,254,899,254,899,254,254,254,254,254
"1607",899,899,254,899,254,899,899,899,899,899
"1608",2586,2586,2586,1869,1869,2586,2586,2586,1869,2586
"1609",1869,1869,1869,2586,2586,1869,1869,1869,2586,1869
"1610",2357,2357,2357,2357,2357,2357,2357,2357,2357,2357
"1611",2212,2212,2212,2212,2212,2212,2212,2212,2212,2212
"1612",2341,2341,2341,2341,2341,2341,2341,2341,2341,2341
"1613",1607,1607,1607,1607,1607,1607,1607,1607,1607,1607
"1614",1926,1926,1926,1926,1926,1926,1926,1926,1926,1926
"1615",261,261,2187,261,261,261,261,2187,261,261
"1616",2187,2187,261,2187,2187,2187,2187,261,2187,2187
"1617",169,169,169,169,169,169,169,169,169,169
"1618",3114,3114,3114,3114,3114,3114,3114,3114,3114,3114
"1619",2325,2325,2325,2325,2325,2325,2325,2325,2325,2325
"1620",2510,2510,2510,2510,2510,1222,2510,2510,2510,2510
"1621",1222,1222,1222,1222,1222,2510,1222,1222,1222,1222
"1622",202,202,202,202,202,202,202,202,202,202
"1623",3127,3127,3127,3127,3127,3127,3127,3127,3127,3127
"1624",3077,2022,2022,2394,2394,2394,3077,3077,2394,3077
"1625",2394,2394,3077,3077,3077,3077,2394,2394,3077,2394
"1626",2022,3077,2394,2022,2022,2022,2022,2022,2022,2022
"1627",750,750,750,750,750,750,750,750,750,750
"1628",1327,1327,1327,1327,1327,1327,1327,1327,1327,1327
"1629",1855,1855,1855,1855,1855,1855,1855,1855,1855,1855
"1630",2785,2785,2785,2785,2785,2785,2785,2785,2785,2785
"1631",108,108,108,108,108,108,108,108,108,108
"1632",1061,1061,1061,1061,1061,1061,1061,1061,1061,1061
"1633",2788,2788,2788,2788,2788,2788,2788,2788,2788,2788
"1634",2395,2395,2395,2395,2395,2395,2395,2395,2395,2395
"1635",219,219,219,219,219,219,219,219,219,219
"1636",2922,2922,2922,2922,2922,2922,2922,2922,2922,2922
"1637",2920,2920,2920,2920,2920,2920,2920,2920,2920,2920
"1638",2697,2697,2697,2697,2697,2697,2697,2697,2697,2697
"1639",20,20,20,20,20,20,20,20,20,20
"1640",657,657,657,657,657,657,657,657,657,657
"1641",30,30,379,379,30,379,379,379,30,379
"1642",379,379,30,30,379,30,30,30,379,30
"1643",2913,2913,2913,2913,2913,2913,2913,2913,2913,2913
"1644",2075,2075,2075,2075,2075,2075,2075,2075,2075,2075
"1645",3109,3109,3109,3109,3109,3109,3109,3109,3109,3109
"1646",725,725,725,3146,3146,3146,3146,3146,3146,3146
"1647",3146,3146,3146,725,725,725,725,725,725,725
"1648",2461,2461,2461,2461,2461,2461,2461,2461,2461,2461
"1649",969,969,969,969,969,969,969,969,969,969
"1650",2624,2624,2624,2624,2624,2624,2624,2624,2624,2624
"1651",1156,1156,1156,1156,1156,1156,1156,1156,1156,1156
"1652",2535,2535,2535,2535,2535,2535,2535,2535,2535,2535
"1653",3061,3061,3061,1122,3061,3061,1122,3061,3061,3061
"1654",1122,1122,1122,3061,1122,1122,3061,1122,1122,1122
"1655",3100,3100,3100,3100,3100,3100,3100,3100,3100,3100
"1656",1696,1696,1696,1696,1696,1696,1696,1696,1696,1696
"1657",662,2717,2717,2717,662,2717,662,662,2717,662
"1658",2717,662,662,662,2717,662,2717,2717,662,2717
"1659",826,826,826,826,826,826,826,826,826,826
"1660",2728,1856,1856,1856,1856,1856,1856,1856,1856,1856
"1661",1856,2728,2728,2728,2728,2728,2728,2728,2728,2728
"1662",822,822,822,822,822,822,822,822,822,822
"1663",2058,1199,2058,2058,1199,2058,1199,1199,2058,2058
"1664",1199,2058,1199,1199,2058,1199,2058,2058,1199,1199
"1665",1635,1635,1635,1635,1635,1635,1635,1635,1635,1635
"1666",1629,1629,1629,1629,1629,1629,1629,1629,1629,1629
"1667",741,741,741,741,741,741,741,741,741,741
"1668",2491,2491,2491,2491,2491,2491,2491,2491,2491,2491
"1669",363,363,363,363,363,363,363,363,363,363
"1670",1383,1383,1383,1383,1383,1383,1383,1383,1383,1383
"1671",2053,1924,1924,2053,2053,2053,2053,1924,2053,1924
"1672",1924,2053,2053,1924,1924,1924,1924,2053,1924,2053
"1673",1135,1135,1135,1135,1135,1135,1135,1135,1135,1135
"1674",933,933,933,933,933,933,933,933,933,933
"1675",265,265,265,265,265,265,265,265,265,265
"1676",1023,1023,1023,1023,1023,1023,1023,1023,1023,1023
"1677",2367,2367,2367,2367,2367,2367,2367,2367,2367,2367
"1678",2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
"1679",821,821,821,821,821,821,821,821,821,821
"1680",1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
"1681",1494,1494,1494,1494,1936,1494,1494,1494,1494,1494
"1682",1936,1936,1936,1936,1494,1936,1936,1936,1936,1936
"1683",3157,3157,3157,3157,3157,3157,3157,3157,3157,3157
"1684",579,579,579,579,579,579,579,579,579,579
"1685",2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
"1686",2412,2412,2412,2412,2412,2412,2412,2412,2412,2412
"1687",2281,2281,2281,2281,2281,2281,2281,2281,2281,2281
"1688",645,645,645,645,645,645,645,645,645,645
"1689",141,141,141,141,141,141,141,141,141,141
"1690",294,294,294,2544,2544,1805,2544,2544,294,1805
"1691",1805,1317,1317,1805,1317,2544,294,1805,2544,2544
"1692",1317,2544,2544,1317,294,1317,1317,1317,1317,1317
"1693",2544,1805,1805,294,1805,294,1805,294,1805,294
"1694",258,258,258,258,258,258,258,258,258,258
"1695",2629,2629,2629,2629,2629,2629,2629,2629,2629,2629
"1696",706,706,706,706,706,706,706,706,706,706
"1697",71,56,71,71,71,56,56,56,56,71
"1698",56,71,56,56,56,71,71,71,71,56
"1699",1106,1106,1106,1106,1106,1106,1106,1106,1106,1106
"1700",1480,1480,1480,1480,1480,1480,1480,1480,1480,1480
"1701",1785,1785,1785,1785,1785,1785,1785,1785,1785,1785
"1702",3195,3195,3195,3195,3195,3195,3195,3195,3195,3195
"1703",2822,2822,2822,2822,2822,2822,2822,2822,2822,2822
"1704",1881,2282,2368,1881,1176,1881,2368,2368,1881,1881
"1705",2282,1176,1881,1176,2368,2282,1881,1881,2368,2368
"1706",2368,2368,2282,2282,2282,1176,2282,2282,1176,1176
"1707",1176,1881,1176,2368,1881,2368,1176,1176,2282,2282
"1708",152,152,152,152,152,152,152,152,152,152
"1709",528,528,528,528,528,528,528,528,528,528
"1710",2332,1568,2332,1568,1568,2332,1568,2332,1568,2332
"1711",1568,2332,1568,2332,2332,1568,2332,1568,2332,1568
"1712",783,783,783,783,783,783,783,783,783,783
"1713",3178,3178,3178,3178,3178,3178,3178,3178,3178,3178
"1714",2112,2112,2112,2112,2112,2112,2112,2112,2112,2112
"1715",1602,890,1602,890,890,890,1602,890,1602,1602
"1716",890,1602,890,1602,1602,1602,890,1602,890,890
"1717",953,953,953,953,953,953,953,953,953,953
"1718",1939,1939,1939,1939,1939,1939,1939,1939,1939,1939
"1719",375,304,375,375,375,304,375,375,375,375
"1720",304,375,304,304,304,375,304,304,304,304
"1721",2766,2766,2766,2766,2766,2766,2766,2766,2766,2766
"1722",2694,2694,566,2694,566,2694,566,2076,566,2694
"1723",2076,566,2076,2076,2694,2076,2076,2694,2694,2076
"1724",566,2076,2694,566,2076,566,2694,566,2076,566
"1725",1571,2373,2373,3081,3081,3081,3081,728,2373,3081
"1726",728,1571,728,728,1571,1571,728,2373,728,2373
"1727",2373,3081,3081,2373,2373,2373,2373,1571,3081,1571
"1728",3081,728,1571,1571,728,728,1571,3081,1571,728
"1729",3092,3092,3092,3048,3092,3092,3048,3048,3048,3092
"1730",3048,3048,3048,3092,3048,3048,3092,3092,3092,3048
"1731",867,867,867,867,867,867,867,867,867,867
"1732",1780,1780,1780,1780,1780,1780,1780,1780,1780,1780
"1733",1644,1644,1644,1644,1644,1644,1644,1644,1644,1644
"1734",425,425,425,425,425,425,425,425,425,425
"1735",1773,1773,1773,1773,1773,1275,1773,1773,1773,1773
"1736",1275,1275,1275,1275,1275,1773,1275,1275,1275,1275
"1737",343,343,343,343,343,343,343,343,343,343
"1738",1289,1289,1289,1289,1289,1289,1289,1289,1289,1289
"1739",664,664,664,664,664,664,664,664,664,664
"1740",1589,860,860,763,860,1589,763,1589,763,1589
"1741",860,763,1589,1589,763,763,860,763,860,763
"1742",763,1589,763,860,1589,860,1589,860,1589,860
"1743",1553,1553,1553,1553,1553,1553,1352,1553,1553,1553
"1744",1352,1352,1352,1352,1352,1352,1553,1352,1352,1352
"1745",2243,330,330,554,554,2243,554,554,2285,1107
"1746",554,1107,1107,1107,2243,330,330,1107,1204,554
"1747",1107,2243,2243,1204,1204,1204,2243,1204,2243,2243
"1748",330,1204,554,2243,2285,2285,1107,2243,330,1204
"1749",1204,554,1204,330,330,1107,1204,2285,1107,330
"1750",2285,2285,2285,2285,1107,554,2285,330,554,2285
"1751",954,954,954,954,954,954,954,954,954,954
"1752",1891,1891,1891,1891,1891,1891,1891,1891,1891,1891
"1753",2549,2549,2549,1951,2549,177,177,177,177,2549
"1754",1951,1951,1951,177,1951,1951,1951,1951,1951,1951
"1755",177,177,177,2549,177,2549,2549,2549,2549,177
"1756",322,322,2011,322,2011,322,322,322,2969,2969
"1757",2969,2969,322,2011,322,2011,2011,2969,322,2011
"1758",2011,2011,2969,2969,2969,2969,2969,2011,2011,322
"1759",3162,3162,3162,2506,2506,2506,2506,2506,2506,2506
"1760",2506,2506,2506,3162,3162,3162,2097,2097,3162,3162
"1761",2097,2097,2097,2097,2097,2097,3162,3162,2097,2097
"1762",1065,1065,1065,1065,1065,1065,1065,1065,1065,1065
"1763",2918,2918,2419,2419,2918,2419,2419,2918,2918,2918
"1764",2419,2419,2918,2918,2419,2918,2918,2419,2419,2419
"1765",82,82,82,82,82,82,82,82,82,82
"1766",1738,2257,1026,1738,2257,1026,1738,2257,2257,3175
"1767",1026,1738,3175,2257,1026,2257,3175,3175,3175,1738
"1768",3175,3175,2257,3175,3175,3175,1026,1738,1738,2257
"1769",2257,1026,1738,1026,1738,1738,2257,1026,1026,1026
"1770",2964,2964,2964,2964,2964,2964,2964,2964,2964,2964
"1771",39,2042,2042,39,2042,2042,39,2042,39,39
"1772",2042,39,39,2042,39,39,2042,39,2042,2042
"1773",1811,1627,1811,1811,1811,1811,1811,1811,1811,1811
"1774",1627,1811,1627,1627,1627,1627,1627,1627,1627,1627
"1775",51,1003,1665,1003,1003,1665,1003,1003,1003,1003
"1776",1665,1665,51,1665,51,51,51,1665,1665,51
"1777",1003,51,1003,51,1665,1003,1665,51,51,1665
"1778",508,508,508,508,508,508,508,508,508,508
"1779",1612,1612,1612,1612,1612,1612,1612,1612,1612,1612
"1780",3076,223,3076,491,3076,491,223,491,491,223
"1781",491,3076,223,3076,223,3076,491,3076,223,3076
"1782",223,491,491,223,491,223,3076,223,3076,491
"1783",2345,2345,2345,2345,2345,2345,2345,2345,2345,2345
"1784",810,7,810,810,810,7,7,810,810,810
"1785",7,810,7,7,7,810,810,7,7,7
"1786",766,509,509,509,509,1155,509,509,766,766
"1787",509,766,1155,1155,766,509,1155,1155,509,1155
"1788",1155,1155,766,766,1155,766,766,766,1155,509
"1789",1147,1147,1147,1147,1147,1147,1147,1147,1147,1147
"1790",1094,1094,1094,1094,1094,1094,739,739,1094,739
"1791",739,739,739,739,739,739,1094,1094,739,1094
"1792",2643,2643,2643,2643,2643,2643,2643,2643,2643,2643
"1793",1806,1806,1806,1806,1806,1806,1806,1806,1806,1806
"1794",808,808,808,808,808,808,808,808,808,808
"1795",2870,2870,2870,2870,2870,2067,2067,2870,2870,2870
"1796",385,2067,385,385,385,2870,385,385,385,2067
"1797",2067,385,2067,2067,2067,385,2870,2067,2067,385
"1798",1789,1789,1789,1789,1789,1789,1789,1789,1789,1789
"1799",2504,2103,2504,2504,2103,2504,2504,2504,2504,2504
"1800",2103,2207,2207,2207,2207,2207,2207,2207,2207,2103
"1801",2207,2504,2103,2103,2504,2103,2103,2103,2103,2207
"1802",1922,2231,2231,2742,2742,2231,1922,213,1562,1562
"1803",2231,1922,2742,2231,2231,2742,1562,2231,1922,2742
"1804",2742,213,1922,213,1922,1562,2742,1922,213,2231
"1805",213,1562,1562,1562,1562,1922,2231,2742,2231,213
"1806",1562,2742,213,1922,213,213,213,1562,2742,1922
"1807",2146,1249,3023,2146,273,273,297,273,297,3023
"1808",273,297,273,3023,297,1249,2146,297,2146,1249
"1809",297,273,1249,273,1249,297,3023,2146,3023,297
"1810",1249,2146,2146,297,2146,2146,273,1249,273,2146
"1811",3023,3023,297,1249,3023,3023,1249,3023,1249,273
"1812",705,705,705,705,705,705,705,705,705,705
"1813",1575,942,942,942,1575,942,942,942,942,942
"1814",942,1575,1575,1575,942,1575,1575,1575,1575,1575
"1815",941,941,941,941,941,941,941,941,941,941
"1816",2530,2530,2530,2530,2530,2530,2530,2530,2530,2530
"1817",1648,1648,1648,1648,1648,1648,1648,1648,1648,1648
"1818",839,839,839,839,839,839,839,839,839,839
"1819",1546,1546,195,1546,195,195,195,1546,195,1546
"1820",195,195,1546,195,1546,1546,1546,195,1546,195
"1821",2977,2662,1478,2662,2662,2662,1478,2662,1478,2977
"1822",1478,2977,2977,2977,2977,2977,2977,2977,2977,2662
"1823",2662,1478,2662,1478,1478,1478,2662,1478,2662,1478
"1824",1054,409,409,1054,1054,409,1054,1054,1054,409
"1825",409,1054,1054,409,409,1054,409,409,409,1054
"1826",1472,1472,1511,1472,1472,1472,1472,1472,1472,1472
"1827",1683,1511,1472,1683,1511,1683,1683,1683,1511,1511
"1828",1511,1683,1683,1511,1683,1511,1511,1511,1683,1683
"1829",498,758,498,758,758,498,758,498,758,758
"1830",758,498,758,498,498,758,498,758,498,498
"1831",2995,2995,2995,2995,2995,2995,2995,2995,2995,2995
"1832",1195,1195,1195,1195,1195,1195,1195,1195,1195,1195
"1833",2230,2230,2259,2230,2230,2230,2259,2259,2230,2230
"1834",2259,2259,2230,2259,2259,2259,2230,2230,2259,2259
"1835",1872,1872,1872,1872,1872,1872,1872,1872,1872,1872
"1836",264,264,264,264,264,264,264,264,264,264
"1837",878,878,878,878,878,878,878,878,878,878
"1838",1466,1466,1466,1466,1466,1466,1466,1466,1466,1466
"1839",1096,1096,1096,1096,1096,1096,1096,1096,1096,1096
"1840",591,591,367,367,591,591,591,591,2901,591
"1841",1611,1611,3199,2901,2901,2901,367,2901,591,1611
